Date,Symbols,Close,High,Low,Open,Volume
2020-05-20,TWTR.US,32.23,32.35,30.45,30.5,26955488.0
2020-05-20,MSFT.US,183.54,183.72,181.83,182.69,31624449.0
2020-05-20,TTST.UK,3.551,3.551,3.5317,3.5317,822.0
2020-05-21,AMZN,2446.74,2525.45,2442.54,2500.0,5114403.0
2020-05-21,GOOGL,1406.75,1416.46,1394.39,1410.99,1544976.0
2020-05-21,FB,231.39,237.2,231.2,234.72,47782636.0
2020-05-21,TWTR.US,32.34,32.61,31.39,32.1,22881674.0
2020-05-21,MSFT.US,181.32,184.52,181.18,183.28,29457750.0
2020-05-21,TTST.UK,3.4646,3.5701,3.4646,3.5701,5103.0
2020-05-22,AMZN,2436.88,2469.85,2430.13,2455.01,2867079.0
2020-05-22,GOOGL,1413.24,1417.0,1395.95,1403.9,1427206.0
2020-05-22,FB,234.91,235.99,228.74,231.51,33925564.0
2020-05-22,TWTR.US,32.62,32.77,31.775,32.38,13310716.0
2020-05-22,MSFT.US,181.4,182.35,180.43,181.08,21068813.0
2020-05-22,TTST.UK,3.4358,3.455,3.3783,3.455,8869.0
2020-05-26,AMZN,2421.86,2462.0,2414.06,2458.0,3568153.0
2020-05-26,GOOGL,1421.37,1445.11,1419.395,1441.96,2229488.0
2020-05-26,FB,232.2,240.9,231.67,239.77,33178318.0
2020-05-26,TWTR.US,34.01,34.27,33.36,33.6,20489328.0
2020-05-26,MSFT.US,179.48,184.35,179.03,184.19,36492622.0
2020-05-26,TTST.UK,3.551,3.551,3.4358,3.5414,5623.0
2020-05-27,AMZN,2410.39,2413.58,2330.0,2404.99,5056945.0
2020-05-27,GOOGL,1420.28,1425.345,1394.6,1420.0,1584185.0
2020-05-27,FB,229.14,230.56,221.1347,229.07,34697553.0
2020-05-27,TWTR.US,33.07,34.0,32.235,33.63,24550866.0
2020-05-27,MSFT.US,179.72,179.9,174.58,178.14,39976157.0
2020-05-27,TTST.UK,3.5701,3.5798,3.551,3.5798,14619.0
2020-05-28,AMZN,2401.1,2436.9699,2378.23,2384.33,3193136.0
2020-05-28,GOOGL,1418.24,1444.46,1399.076,1400.0,1759787.0
2020-05-28,FB,225.46,231.6332,224.0,224.3,29423013.0
2020-05-28,TWTR.US,31.6,32.68,31.32,31.5,37323844.0
2020-05-28,MSFT.US,179.33,182.03,178.32,178.67,34224796.0
2020-05-28,TTST.UK,3.7333,3.7813,3.5798,3.6469,72070.0
2020-05-29,AMZN,2442.37,2442.37,2398.1973,2415.94,3529329.0
2020-05-29,GOOGL,1433.52,1436.73,1415.98,1420.43,1852522.0
2020-05-29,FB,225.09,227.49,222.88,225.2,23322476.0
2020-05-29,TWTR.US,30.97,31.61,30.29,31.56,39427683.0
2020-05-29,MSFT.US,181.14,182.16,178.34,180.62,42636275.0
2020-05-29,TTST.UK,3.6949,3.7237,3.6278,3.6373,375860.0
2020-06-01,AMZN,2471.04,2476.93,2444.17,2448.0,2938032.0
2020-06-01,GOOGL,1434.87,1441.58,1422.28,1425.7,1259254.0
2020-06-01,FB,231.91,232.44,223.5,224.59,18223839.0
2020-06-01,TWTR.US,31.89,32.1,30.84,31.06,14583619.0
2020-06-01,MSFT.US,180.72,180.89,179.38,180.43,22932129.0
2020-06-01,TTST.UK,3.9924,4.1172,3.9348,3.9636,20641.0
2020-06-02,AMZN,2472.41,2473.53,2445.31,2467.0,2529903.0
2020-06-02,GOOGL,1442.31,1443.0,1421.61,1435.0,1172069.0
2020-06-02,FB,232.72,233.0,226.56,230.94,20919018.0
2020-06-02,TWTR.US,32.26,32.425,31.61,32.19,15318429.0
2020-06-02,MSFT.US,182.79,182.88,179.28,182.14,31152280.0
2020-06-02,TTST.UK,4.1652,4.1844,3.9924,3.9924,61906.0
2020-06-03,AMZN,2478.4,2488.0,2461.17,2468.01,2671024.0
2020-06-03,GOOGL,1439.25,1449.01,1431.62,1442.7,1386640.0
2020-06-03,FB,230.16,232.65,228.53,232.11,15380282.0
2020-06-03,TWTR.US,34.88,35.04,32.44,32.61,28396335.0
2020-06-03,MSFT.US,183.24,183.8,181.47,182.7,27628246.0
2020-06-03,TTST.UK,4.0884,4.146,4.0404,4.0788,33227.0
2020-06-04,AMZN,2460.6,2507.54,2450.01,2477.43,2948710.0
2020-06-04,GOOGL,1414.3,1441.32,1406.01,1436.78,1349105.0
2020-06-04,FB,226.29,231.63,224.61,229.56,17041481.0
2020-06-04,TWTR.US,33.72,34.94,33.34,34.5,20265079.0
2020-06-04,MSFT.US,180.81,183.71,180.21,182.19,29095892.0
2020-06-04,TTST.UK,4.0597,4.0981,4.0116,4.0308,8052.0
2020-06-05,AMZN,2483.0,2488.645,2437.13,2444.51,3306445.0
2020-06-05,GOOGL,1440.02,1446.3,1407.6213,1415.64,2132350.0
2020-06-05,FB,230.77,231.35,225.3105,226.71,16750438.0
2020-06-05,TWTR.US,34.87,35.97,34.47,34.47,23211535.0
2020-06-05,MSFT.US,185.05,185.57,179.92,180.51,40357028.0
2020-06-05,TTST.UK,4.4531,4.4723,4.2996,4.2996,35160.0
2020-06-08,AMZN,2524.06,2530.0,2487.335,2500.2,3970654.0
2020-06-08,GOOGL,1448.04,1449.0,1424.48,1426.28,1693881.0
2020-06-08,FB,231.4,231.55,227.41,229.03,15466499.0
2020-06-08,TWTR.US,36.64,36.94,35.75,35.96,20211942.0
2020-06-08,MSFT.US,186.2,186.39,182.33,183.8,33597360.0
2020-06-08,TTST.UK,4.3571,4.3955,4.2324,4.2899,146089.0
2020-06-09,AMZN,2600.86,2626.43,2525.0,2529.44,5175950.0
2020-06-09,GOOGL,1452.08,1467.8,1442.36,1445.24,1681155.0
2020-06-09,FB,238.67,239.77,230.41,231.52,27462872.0
2020-06-09,TWTR.US,35.92,36.2,35.163,35.99,17840740.0
2020-06-09,MSFT.US,187.63,188.5,185.11,185.84,30129870.0
2020-06-09,TTST.UK,4.3764,4.5395,4.2803,4.4147,83134.0
2020-06-10,AMZN,2647.45,2722.35,2626.26,2645.0,4946031.0
2020-06-10,GOOGL,1464.7,1472.77,1454.355,1461.51,1588116.0
2020-06-10,FB,236.73,241.21,235.28,240.96,20720709.0
2020-06-10,TWTR.US,35.14,36.44,34.9,36.12,17480658.0
2020-06-10,MSFT.US,194.59,196.24,188.81,188.92,44381926.0
2020-06-10,TTST.UK,4.2803,4.3764,4.1844,4.3187,121555.0
2020-06-11,AMZN,2557.96,2671.38,2536.23,2603.5,5800107.0
2020-06-11,GOOGL,1401.9,1451.6033,1398.41,1441.03,2357243.0
2020-06-11,FB,224.43,232.89,223.55,229.94,26708163.0
2020-06-11,TWTR.US,33.03,34.45,32.72,33.13,23727861.0
2020-06-11,MSFT.US,184.12,193.51,183.93,190.91,53468605.0
2020-06-11,TTST.UK,4.0404,4.0597,3.8485,4.0597,22505.0
2020-06-12,AMZN,2545.02,2621.4766,2503.35,2601.21,5436127.0
2020-06-12,GOOGL,1412.92,1434.505,1385.8,1425.86,1833756.0
2020-06-12,FB,228.58,231.66,224.5,229.9,22091387.0
2020-06-12,TWTR.US,33.4,34.1701,32.47,33.94,14709354.0
2020-06-12,MSFT.US,185.58,189.52,183.06,188.34,43877393.0
2020-06-12,TTST.UK,3.9924,4.1268,3.8677,3.8677,4511.0
2020-06-15,AMZN,2572.68,2584.0,2508.0001,2526.6,3873335.0
2020-06-15,GOOGL,1420.74,1425.0,1387.1952,1389.49,1527652.0
2020-06-15,FB,232.5,233.77,224.8,225.09,15340264.0
2020-06-15,TWTR.US,34.11,34.19,32.84,32.91,19342186.0
2020-06-15,MSFT.US,186.77,188.62,181.9,182.46,33150985.0
2020-06-15,TTST.UK,4.0308,4.0884,3.8101,3.8389,9439.0
2020-06-16,AMZN,2615.27,2620.0,2576.0,2620.0,3595649.0
2020-06-16,GOOGL,1446.47,1457.17,1428.99,1449.0,1534826.0
2020-06-16,FB,235.65,238.46,233.0,237.14,15236691.0
2020-06-16,TWTR.US,34.63,35.46,34.21,35.14,20132416.0
2020-06-16,MSFT.US,191.35,193.33,189.26,190.67,43050973.0
2020-06-16,TTST.UK,3.9541,4.1268,3.8389,4.1268,40575.0
2020-06-17,AMZN,2640.98,2655.0,2631.82,2647.5,2959316.0
2020-06-17,GOOGL,1452.54,1462.2,1435.125,1452.94,1530500.0
2020-06-17,FB,235.53,237.59,231.7268,235.0,19578125.0
2020-06-17,TWTR.US,34.34,34.82,34.1,34.49,12266135.0
2020-06-17,MSFT.US,192.01,194.07,191.47,192.78,25986198.0
2020-06-17,TTST.UK,4.002,4.1652,3.8965,3.9348,13497.0
2020-06-18,AMZN,2653.98,2659.64,2636.11,2647.01,2487774.0
2020-06-18,GOOGL,1434.12,1452.9699,1426.235,1449.85,1743071.0
2020-06-18,FB,235.94,236.14,232.15,234.99,15782452.0
2020-06-18,TWTR.US,34.03,34.445,33.86,34.3,10543562.0
2020-06-18,MSFT.US,194.07,194.24,191.77,191.77,23329520.0
2020-06-18,TTST.UK,4.0308,4.2131,3.9541,3.9829,33038.0
2020-06-19,AMZN,2675.01,2697.43,2659.0,2678.08,5776963.0
2020-06-19,GOOGL,1424.64,1444.5,1419.0,1440.0,2639167.0
2020-06-19,FB,238.79,240.83,235.55,237.79,30081291.0
2020-06-19,TWTR.US,33.41,34.945,33.4,34.64,19345480.0
2020-06-19,MSFT.US,192.9,196.99,192.14,196.31,44957346.0
2020-06-19,TTST.UK,3.9157,4.2899,3.9157,4.0981,353344.0
2020-06-22,AMZN,2713.82,2715.0,2669.0,2684.5,3208780.0
2020-06-22,GOOGL,1450.66,1450.95,1419.19,1425.01,1472072.0
2020-06-22,FB,239.22,240.7,236.91,238.56,18917782.0
2020-06-22,TWTR.US,33.47,33.64,32.95,33.57,12896575.0
2020-06-22,MSFT.US,198.27,198.46,192.98,193.54,33200137.0
2020-06-22,TTST.UK,4.1364,4.1652,4.0308,4.0308,24817.0
2020-06-23,AMZN,2764.41,2783.11,2718.04,2726.02,4231707.0
2020-06-23,GOOGL,1463.98,1475.2,1445.0,1452.0,1887583.0
2020-06-23,FB,242.24,245.1853,239.86,241.28,24017915.0
2020-06-23,TWTR.US,32.91,33.8,32.7301,33.75,20549344.0
2020-06-23,MSFT.US,199.59,201.6,199.12,199.77,31276567.0
2020-06-23,TTST.UK,4.194,4.2708,4.146,4.146,21715.0
2020-06-24,AMZN,2734.4,2796.0,2721.0,2780.0,4526605.0
2020-06-24,GOOGL,1432.7,1475.79,1430.0,1463.28,1579579.0
2020-06-24,FB,234.02,243.22,232.68,241.2,20834904.0
2020-06-24,TWTR.US,31.73,33.06,31.34,32.53,16586771.0
2020-06-24,MSFT.US,195.57,200.93,194.31,199.29,37167407.0
2020-06-24,TTST.UK,4.0597,4.194,4.0597,4.1652,7846.0
2020-06-25,AMZN,2754.58,2756.23,2712.14,2739.55,2968657.0
2020-06-25,GOOGL,1441.1,1442.32,1419.5401,1431.22,1197907.0
2020-06-25,FB,235.68,237.3,232.74,234.62,18704339.0
2020-06-25,TWTR.US,31.37,31.605,30.82,31.54,17802556.0
2020-06-25,MSFT.US,198.04,198.31,193.22,195.53,28126889.0
2020-06-25,TTST.UK,4.0116,4.0788,3.9445,4.0788,42913.0
2020-06-26,AMZN,2692.87,2782.5688,2688.0,2775.056,6500784.0
2020-06-26,GOOGL,1362.54,1437.02,1355.0,1432.63,4882014.0
2020-06-26,FB,216.08,233.09,215.4,232.64,76343939.0
2020-06-26,TWTR.US,29.05,31.32,28.75,31.12,56913649.0
2020-06-26,MSFT.US,194.08,197.59,192.63,197.43,55310866.0
2020-06-26,TTST.UK,3.9924,4.1076,3.9829,4.1076,34993.0
2020-06-29,AMZN,2680.38,2696.8,2630.08,2690.01,4223422.0
2020-06-29,GOOGL,1397.17,1398.0,1351.65,1360.34,2253678.0
2020-06-29,FB,220.64,220.75,207.11,209.75,58514281.0
2020-06-29,TWTR.US,29.49,30.035,28.23,28.51,27482817.0
2020-06-29,MSFT.US,196.16,196.25,191.33,193.53,27011737.0
2020-06-29,TTST.UK,3.9348,4.002,3.8773,3.9829,282811.0
2020-06-30,AMZN,2758.82,2769.63,2675.03,2685.065,3769686.0
2020-06-30,GOOGL,1418.05,1424.0,1386.9301,1396.88,2014320.0
2020-06-30,FB,227.07,227.5,218.47,220.59,33927068.0
2020-06-30,TWTR.US,29.79,29.82,29.02,29.63,20647989.0
2020-06-30,MSFT.US,201.16,202.05,195.47,195.61,34708814.0
2020-06-30,TTST.UK,4.0404,4.1747,4.0116,4.1747,20277.0
2020-07-01,AMZN,2878.7,2895.0,2754.0,2757.99,6363439.0
2020-07-01,GOOGL,1442.0,1448.48,1414.18,1419.17,2109124.0
2020-07-01,FB,237.55,239.0,227.56,228.5,43399739.0
2020-07-01,TWTR.US,30.81,31.17,30.06,30.15,20778996.0
2020-07-01,MSFT.US,202.35,203.98,199.45,200.82,32433613.0
2020-07-01,TTST.UK,4.0597,4.0981,4.0404,4.0404,7352.0
2020-07-02,AMZN,2890.3,2955.56,2871.1021,2912.01,6593387.0
2020-07-02,GOOGL,1469.93,1488.52,1451.065,1451.84,2860915.0
2020-07-02,FB,233.42,240.0,232.61,239.0,30633620.0
2020-07-02,TWTR.US,30.87,31.4,30.395,31.3,14553748.0
2020-07-02,MSFT.US,203.89,205.63,202.65,203.31,29656279.0
2020-07-02,TTST.UK,4.1652,4.2131,4.0884,4.0981,204284.0
2020-07-03,TTST.UK,4.1172,4.1747,4.05,4.1747,32811.0
2020-07-06,AMZN,3057.04,3059.88,2930.0,2934.97,6880642.0
2020-07-06,GOOGL,1499.65,1510.0,1476.976,1488.15,2235630.0
2020-07-06,FB,240.28,240.4,232.27,233.76,26206158.0
2020-07-06,TWTR.US,32.34,32.81,31.155,31.55,22399973.0
2020-07-06,MSFT.US,208.28,208.71,205.7,206.43,32268135.0
2020-07-06,TTST.UK,4.3092,4.338,4.2515,4.2899,14289.0
2020-07-07,AMZN,3000.12,3069.55,2990.0,3058.55,5257514.0
2020-07-07,GOOGL,1489.92,1521.32,1489.7,1496.13,2118194.0
2020-07-07,FB,240.86,247.65,238.82,239.41,27887786.0
2020-07-07,TWTR.US,32.99,33.67,31.765,31.96,27940879.0
2020-07-07,MSFT.US,205.86,212.2,205.6,208.03,33991021.0
2020-07-07,TTST.UK,4.194,4.2036,4.1268,4.2036,32734.0
2020-07-08,AMZN,3081.11,3083.97,3012.4301,3022.61,5037635.0
2020-07-08,GOOGL,1503.6,1511.17,1492.3,1500.8,1588292.0
2020-07-08,FB,243.58,246.99,236.59,238.11,29791339.0
2020-07-08,TWTR.US,35.41,36.98,32.73,33.2,109654665.0
2020-07-08,MSFT.US,210.39,210.81,206.3,207.65,33990306.0
2020-07-08,TTST.UK,4.1747,4.3955,4.1268,4.2899,43359.0
2020-07-09,AMZN,3182.63,3193.8799,3074.0016,3115.99,6388659.0
2020-07-09,GOOGL,1518.66,1529.1412,1495.59,1509.93,2091833.0
2020-07-09,FB,244.5,246.525,239.24,245.0,22174896.0
2020-07-09,TWTR.US,35.72,36.18,34.81,35.88,34648752.0
2020-07-09,MSFT.US,211.85,213.91,209.05,213.86,33506406.0
2020-07-09,TTST.UK,4.2803,4.3667,4.242,4.3571,54549.0
2020-07-10,AMZN,3200.0,3215.0,3135.7,3191.76,5485982.0
2020-07-10,GOOGL,1539.01,1541.34,1500.72,1513.25,1796063.0
2020-07-10,FB,245.07,245.49,239.32,243.685,22982716.0
2020-07-10,TWTR.US,35.4,35.76,34.86,35.46,15238716.0
2020-07-10,MSFT.US,211.21,211.61,208.66,211.16,26481699.0
2020-07-10,TTST.UK,4.1556,4.2228,4.1364,4.194,30280.0
2020-07-13,AMZN,3104.0,3344.29,3068.3901,3251.06,7720420.0
2020-07-13,GOOGL,1512.23,1576.36,1506.56,1549.94,2147728.0
2020-07-13,FB,239.0,250.15,238.42,247.005,24674874.0
2020-07-13,TWTR.US,33.82,36.21,33.76,35.72,22480572.0
2020-07-13,MSFT.US,204.7,213.33,204.13,212.01,38578570.0
2020-07-13,TTST.UK,4.3187,4.3187,4.2708,4.2708,3841.0
2020-07-14,AMZN,3084.0,3127.38,2950.0,3089.0,7231933.0
2020-07-14,GOOGL,1520.86,1522.8,1485.925,1492.79,1905400.0
2020-07-14,FB,239.73,240.33,232.03,236.76,23378056.0
2020-07-14,TWTR.US,34.38,34.66,33.44,33.53,18533247.0
2020-07-14,MSFT.US,205.96,206.45,199.71,203.76,38028467.0
2020-07-14,TTST.UK,4.2515,4.2515,4.1844,4.2228,8178.0
2020-07-15,AMZN,3008.87,3098.35,2973.1801,3080.23,5788874.0
2020-07-15,GOOGL,1516.88,1536.33,1497.83,1523.23,1551325.0
2020-07-15,FB,240.28,244.82,238.05,241.55,19133562.0
2020-07-15,TWTR.US,35.67,35.8,34.6207,35.12,16579873.0
2020-07-15,MSFT.US,205.65,208.91,202.68,207.14,32553189.0
2020-07-15,TTST.UK,4.2612,4.2708,4.2612,4.2708,1771.0
2020-07-16,AMZN,2999.9,3032.0,2918.23,2971.06,6394246.0
2020-07-16,GOOGL,1514.92,1515.91,1488.27,1501.5,1324227.0
2020-07-16,FB,240.93,241.76,236.3306,238.0,18880705.0
2020-07-16,TWTR.US,35.28,35.58,34.0,34.13,24353300.0
2020-07-16,MSFT.US,201.57,203.33,199.99,203.03,30288427.0
2020-07-16,TTST.UK,4.2996,4.2996,4.1747,4.1747,18509.0
2020-07-17,AMZN,2961.97,3024.0,2948.45,3009.0,4761319.0
2020-07-17,GOOGL,1516.85,1523.43,1498.1,1516.91,1713231.0
2020-07-17,FB,242.03,244.16,237.86,241.0,18152413.0
2020-07-17,TWTR.US,35.81,35.999,34.73,35.31,18571113.0
2020-07-17,MSFT.US,200.56,202.69,199.08,202.12,32002741.0
2020-07-17,TTST.UK,4.386,4.4435,4.2899,4.4243,23569.0
2020-07-20,AMZN,3196.84,3201.3599,2994.0172,3000.2,7598176.0
2020-07-20,GOOGL,1563.84,1569.01,1502.6961,1515.0,1508277.0
2020-07-20,FB,245.42,246.05,235.635,240.06,20872223.0
2020-07-20,TWTR.US,37.06,37.17,35.8,35.8,16866965.0
2020-07-20,MSFT.US,209.18,209.86,200.69,202.65,37313271.0
2020-07-20,TTST.UK,4.4243,4.4243,4.338,4.3955,5930.0
2020-07-21,AMZN,3138.29,3240.5758,3105.72,3232.49,6134965.0
2020-07-21,GOOGL,1555.92,1587.05,1552.62,1585.03,1377718.0
2020-07-21,FB,241.75,246.91,240.08,246.22,19409687.0
2020-07-21,TWTR.US,37.01,38.5,37.0,37.79,19275865.0
2020-07-21,MSFT.US,206.35,211.48,205.64,211.2,38548395.0
2020-07-21,TTST.UK,4.5587,4.5587,4.3764,4.4339,5689.0
2020-07-22,AMZN,3099.91,3149.9999,3065.26,3125.0,4104225.0
2020-07-22,GOOGL,1564.85,1566.98,1543.23,1555.71,1224100.0
2020-07-22,FB,239.87,241.9,238.12,240.26,15427885.0
2020-07-22,TWTR.US,36.94,37.42,36.25,36.97,18185154.0
2020-07-22,MSFT.US,209.33,209.86,206.0,206.8,50181887.0
2020-07-22,TTST.UK,4.4051,4.5203,4.3667,4.5203,5631.0
2020-07-23,AMZN,2986.55,3098.2713,2970.0,3098.2713,5656906.0
2020-07-23,GOOGL,1516.75,1570.35,1508.59,1565.93,1695498.0
2020-07-23,FB,232.6,242.42,231.75,239.63,21771802.0
2020-07-23,TWTR.US,38.44,40.255,37.5,37.65,90266687.0
2020-07-23,MSFT.US,200.22,208.5,199.83,204.82,68240581.0
2020-07-23,TTST.UK,4.3955,4.4627,4.3764,4.4435,34339.0
2020-07-24,AMZN,3008.91,3031.58,2888.0,2930.0,5632413.0
2020-07-24,GOOGL,1508.21,1515.4273,1487.59,1499.19,1495381.0
2020-07-24,FB,230.71,233.49,226.9,230.19,18325813.0
2020-07-24,TWTR.US,37.54,38.54,37.14,38.28,23068344.0
2020-07-24,MSFT.US,198.99,200.54,195.25,198.12,40289599.0
2020-07-24,TTST.UK,4.338,4.338,4.2515,4.2515,8433.0
2020-07-27,AMZN,3055.21,3098.0,3015.77,3062.0,4170492.0
2020-07-27,GOOGL,1529.43,1537.56,1512.33,1513.26,1356185.0
2020-07-27,FB,233.5,234.95,230.83,231.46,13163083.0
2020-07-27,TWTR.US,36.85,37.59,36.09,37.5799,22911333.0
2020-07-27,MSFT.US,201.5,201.62,198.56,199.16,30511200.0
2020-07-27,TTST.UK,4.4339,4.4627,4.386,4.4339,5596.0
2020-07-28,AMZN,3000.33,3077.0926,2995.76,3054.27,3126651.0
2020-07-28,GOOGL,1503.65,1526.01,1500.52,1525.0,1545534.0
2020-07-28,FB,230.12,234.96,229.83,234.63,14170112.0
2020-07-28,TWTR.US,36.61,37.32,36.41,36.45,13566849.0
2020-07-28,MSFT.US,199.7,202.35,199.42,201.26,23521463.0
2020-07-28,TTST.UK,4.4819,4.4819,4.4243,4.4627,13629.0
2020-07-29,AMZN,3033.53,3039.1592,2996.77,3030.99,2974060.0
2020-07-29,GOOGL,1523.51,1533.33,1503.01,1505.0,1133773.0
2020-07-29,FB,233.29,233.7,230.31,231.14,13588317.0
2020-07-29,TWTR.US,37.16,37.25,36.73,36.97,10675567.0
2020-07-29,MSFT.US,201.71,202.3,199.69,200.18,19860645.0
2020-07-29,TTST.UK,4.6643,4.7027,4.6259,4.6259,63371.0
2020-07-30,AMZN,3051.88,3092.0,3005.0,3014.0,6128265.0
2020-07-30,GOOGL,1538.37,1540.89,1495.17,1497.97,1802121.0
2020-07-30,FB,234.5,234.893,229.0,230.22,20615306.0
2020-07-30,TWTR.US,36.72,37.105,36.38,36.73,9997391.0
2020-07-30,MSFT.US,201.55,202.11,197.27,198.7,25370908.0
2020-07-30,TTST.UK,4.5395,4.6066,4.5203,4.6066,83392.0
2020-07-31,AMZN,3164.68,3246.82,3151.0,3244.0,8083369.0
2020-07-31,GOOGL,1487.95,1505.02,1454.0,1497.05,4576382.0
2020-07-31,FB,253.67,255.85,249.0,255.82,53030037.0
2020-07-31,TWTR.US,36.4,37.33,35.97,37.33,18551547.0
2020-07-31,MSFT.US,202.66,202.75,196.71,202.05,51843239.0
2020-07-31,TTST.UK,4.5971,4.5971,4.5779,4.5875,1586.0
2020-08-03,AMZN,3111.89,3184.0,3104.0,3180.51,5074663.0
2020-08-03,GOOGL,1482.76,1497.73,1471.72,1491.0,2276085.0
2020-08-03,FB,251.96,255.4,250.33,252.65,23134103.0
2020-08-03,TWTR.US,36.39,36.89,35.9038,36.41,15488023.0
2020-08-03,MSFT.US,214.05,215.14,208.02,209.1,79900435.0
2020-08-03,TTST.UK,4.6834,4.6834,4.6259,4.6738,15810.0
2020-08-04,AMZN,3138.83,3167.24,3101.21,3101.21,4694294.0
2020-08-04,GOOGL,1473.3,1493.11,1464.03,1486.71,1860609.0
2020-08-04,FB,249.83,252.8,247.43,251.56,17183533.0
2020-08-04,TWTR.US,36.35,36.61,35.65,35.92,10596685.0
2020-08-04,MSFT.US,210.84,212.3,207.89,211.7,49852467.0
2020-08-04,TTST.UK,4.6546,4.7411,4.6259,4.6355,2454.0
2020-08-05,AMZN,3205.03,3213.5859,3127.3,3143.77,3930025.0
2020-08-05,GOOGL,1479.09,1490.0,1471.215,1476.82,1457518.0
2020-08-05,FB,249.12,252.2698,247.77,250.19,13088361.0
2020-08-05,TWTR.US,36.79,37.34,36.41,36.56,10052108.0
2020-08-05,MSFT.US,210.5,212.53,209.15,212.43,29193828.0
2020-08-05,TTST.UK,4.9689,5.0082,4.851,4.9001,36531.0
2020-08-06,AMZN,3225.0,3247.47,3165.43,3194.36,3940602.0
2020-08-06,GOOGL,1504.95,1506.27,1471.9,1476.15,1665261.0
2020-08-06,FB,265.28,266.6,248.665,249.04,45241611.0
2020-08-06,TWTR.US,37.69,37.81,36.49,36.85,10478861.0
2020-08-06,MSFT.US,213.88,213.9,209.13,209.9,33036168.0
2020-08-06,TTST.UK,5.0867,5.1849,5.0474,5.0474,55121.0
2020-08-07,AMZN,3167.46,3240.81,3140.6726,3224.01,3936127.0
2020-08-07,GOOGL,1498.37,1520.09,1486.27,1509.04,1386294.0
2020-08-07,FB,268.44,278.89,263.43,264.08,72766364.0
2020-08-07,TWTR.US,37.14,38.025,36.73,37.42,11341053.0
2020-08-07,MSFT.US,210.04,213.23,208.51,212.38,28143568.0
2020-08-07,TTST.UK,5.1849,5.1849,5.1653,5.1653,1910.0
2020-08-10,AMZN,3148.16,3172.51,3101.52,3170.31,3167274.0
2020-08-10,GOOGL,1496.82,1507.15,1477.4901,1490.8,1027329.0
2020-08-10,FB,263.0,273.86,259.69,268.04,30248826.0
2020-08-10,TWTR.US,37.44,39.17,37.31,38.36,29298411.0
2020-08-10,MSFT.US,205.86,209.46,203.98,209.25,37142942.0
2020-08-10,TTST.UK,5.2438,5.2831,5.1653,5.2242,41388.0
2020-08-11,AMZN,3080.67,3159.22,3073.0,3113.2,3718057.0
2020-08-11,GOOGL,1480.54,1510.44,1478.19,1494.0,1554853.0
2020-08-11,FB,256.13,265.915,255.13,260.185,28238283.0
2020-08-11,TWTR.US,37.28,39.0,36.71,37.59,20486047.0
2020-08-11,MSFT.US,201.04,205.28,200.82,204.79,36869803.0
2020-08-11,TTST.UK,5.401,5.4402,5.342,5.401,38623.0
2020-08-12,AMZN,3162.24,3174.385,3101.42,3108.0,3527229.0
2020-08-12,GOOGL,1507.24,1511.67,1485.0,1487.1245,1126560.0
2020-08-12,FB,259.89,263.8973,258.1125,258.97,21428329.0
2020-08-12,TWTR.US,37.44,38.0,36.8207,37.5,11013333.0
2020-08-12,MSFT.US,206.79,207.86,202.4,202.93,28367077.0
2020-08-12,TTST.UK,5.4206,5.4206,5.3028,5.3224,8898.0
2020-08-13,AMZN,3161.02,3217.5211,3155.0,3182.99,3149043.0
2020-08-13,GOOGL,1516.65,1536.9744,1508.21,1508.21,1119711.0
2020-08-13,FB,261.3,265.16,259.57,261.55,17373970.0
2020-08-13,TWTR.US,37.82,38.27,37.37,37.43,13259407.0
2020-08-13,MSFT.US,206.31,208.93,205.76,207.02,22851251.0
2020-08-13,TTST.UK,5.2831,5.342,5.126,5.2831,11010.0
2020-08-14,AMZN,3148.02,3178.2357,3120.0,3178.18,2751723.0
2020-08-14,GOOGL,1504.63,1519.785,1499.0,1513.61,1097059.0
2020-08-14,FB,261.24,262.65,258.6801,262.305,14792708.0
2020-08-14,TWTR.US,37.9,37.96,37.28,37.74,10377318.0
2020-08-14,MSFT.US,206.5,207.17,205.14,206.36,18167538.0
2020-08-14,TTST.UK,5.3813,5.5188,5.342,5.4992,5908.0
2020-08-17,AMZN,3182.41,3194.97,3154.1775,3173.12,2691237.0
2020-08-17,GOOGL,1516.24,1523.78,1505.0,1515.97,999934.0
2020-08-17,FB,261.16,264.0973,259.4,262.5,13351062.0
2020-08-17,TWTR.US,37.97,38.09,37.27,37.95,10188499.0
2020-08-17,MSFT.US,207.86,208.77,206.51,207.18,20419212.0
2020-08-17,TTST.UK,5.5384,5.7545,5.4402,5.4402,51408.0
2020-08-18,AMZN,3312.49,3320.0,3205.8187,3212.0,5345974.0
2020-08-18,GOOGL,1555.78,1557.37,1521.665,1526.12,1418850.0
2020-08-18,FB,262.34,265.15,259.26,260.95,18690383.0
2020-08-18,TWTR.US,38.01,38.46,37.74,38.28,8572471.0
2020-08-18,MSFT.US,209.07,209.92,206.81,208.11,21583997.0
2020-08-18,TTST.UK,5.5384,5.6956,5.4795,5.5188,11585.0
2020-08-19,AMZN,3260.48,3315.9,3256.0001,3303.01,4185137.0
2020-08-19,GOOGL,1544.61,1568.86,1540.0,1552.49,1523592.0
2020-08-19,FB,262.59,267.908,261.35,261.388,23291463.0
2020-08-19,TWTR.US,38.89,39.52,38.06,38.09,17077241.0
